"Tool","degree_bin","frac_bin","total_count_norm_baseline","total_count_norm","delta_pp_total"
"ggCaller",2,"90%–95%",0.00779083586425459,0.0158389261744966,0.8
"ggCaller",2,"95%–100%",0.430740789647432,0.429395973154362,-0.13
"ggCaller",3,"0%–5%",0.0137329988115674,0.0118120805369128,-0.19
"ggCaller",3,"5%–10%",0.00528192261983362,0.00456375838926174,-0.07
"ggCaller",3,"10%–15%",0.00462168229235442,0.00348993288590604,-0.11
"ggCaller",3,"15%–20%",0.00158457678595009,0.0010738255033557,-0.05
"ggCaller",3,"20%–25%",0.00184867291694177,0.00214765100671141,0.03
"ggCaller",3,"25%–30%",0.00435758616136274,0.00375838926174497,-0.06
"ggCaller",3,"30%–35%",0.00514987455433778,0.00577181208053691,0.06
"ggCaller",3,"35%–40%",0.00118843258946256,0.000671140939597315,-0.05
"ggCaller",3,"40%–45%",0.000264096130991681,0.000402684563758389,0.01
"ggCaller",3,"45%–50%",0.00105638452396672,0.00120805369127517,0.02
"ggCaller",3,"50%–55%",0.000660240327479202,0.000805369127516779,0.01
"ggCaller",3,"55%–60%",0.00184867291694177,0.00147651006711409,-0.04
"ggCaller",3,"60%–65%",0.00158457678595009,0.00161073825503356,0
"ggCaller",3,"65%–70%",0.00145252872045425,0.00187919463087248,0.04
"ggCaller",3,"70%–75%",0.00277300937541265,0.00174496644295302,-0.1
"ggCaller",3,"80%–85%",0.000528192261983362,0.000671140939597315,0.01
"ggCaller",3,"85%–90%",0.00184867291694177,0.00375838926174497,0.19
"ggCaller",3,"90%–95%",0.00343324970289185,0.00483221476510067,0.14
"ggCaller",3,"95%–100%",0.126502046745015,0.113557046979866,-1.29
"ggCaller",4,"0%–5%",0.00264096130991681,0.00161073825503356,-0.1
"ggCaller",4,"5%–10%",0.00264096130991681,0.00120805369127517,-0.14
"ggCaller",4,"10%–15%",0.00237686517892513,0.00187919463087248,-0.05
"ggCaller",4,"15%–20%",0.000660240327479202,0.000536912751677852,-0.01
"ggCaller",4,"20%–25%",0.000528192261983362,0.000268456375838926,-0.03
"ggCaller",4,"25%–30%",0.000528192261983362,0.0010738255033557,0.05
"ggCaller",4,"30%–35%",0.00250891324442097,0.00228187919463087,-0.02
"ggCaller",4,"35%–40%",0.00118843258946256,0.00147651006711409,0.03
"ggCaller",4,"40%–45%",0.000528192261983362,0.000134228187919463,-0.04
"ggCaller",4,"45%–50%",0.000528192261983362,0.000268456375838926,-0.03
"ggCaller",4,"50%–55%",0.000264096130991681,0.000402684563758389,0.01
"ggCaller",4,"55%–60%",0.000660240327479202,0.00134228187919463,0.07
"ggCaller",4,"60%–65%",0.000660240327479202,0.000671140939597315,0
"ggCaller",4,"65%–70%",0.000660240327479202,0.000268456375838926,-0.04
"ggCaller",4,"70%–75%",0.000792288392975043,0.000671140939597315,-0.01
"ggCaller",4,"75%–80%",0.000660240327479202,0.000402684563758389,-0.03
"ggCaller",4,"80%–85%",0.000396144196487521,0.000134228187919463,-0.03
"ggCaller",4,"85%–90%",0.00171662485144593,0.000805369127516779,-0.09
"ggCaller",4,"90%–95%",0.00343324970289185,0.00161073825503356,-0.18
"ggCaller",4,"95%–100%",0.0316915357190017,0.0220134228187919,-0.97
"ggCaller",5,"0%–5%",0.000396144196487521,0.000134228187919463,-0.03
"ggCaller",5,"5%–10%",0.000396144196487521,0,-0.04
"ggCaller",5,"10%–15%",0.000660240327479202,0.000268456375838926,-0.04
"ggCaller",5,"15%–20%",0.00013204806549584,0.000268456375838926,0.01
"ggCaller",5,"20%–25%",0.000528192261983362,0.000134228187919463,-0.04
"ggCaller",5,"25%–30%",0.000792288392975043,0.000268456375838926,-0.05
"ggCaller",5,"30%–35%",0.00105638452396672,0.000805369127516779,-0.03
"ggCaller",5,"35%–40%",0.000396144196487521,0.000134228187919463,-0.03
"ggCaller",5,"40%–45%",0.00013204806549584,0.000536912751677852,0.04
"ggCaller",5,"55%–60%",0.000660240327479202,0.000134228187919463,-0.05
"ggCaller",5,"60%–65%",0.000660240327479202,0.000134228187919463,-0.05
"ggCaller",5,"65%–70%",0.000264096130991681,0.000268456375838926,0
"ggCaller",5,"70%–75%",0.000528192261983362,0.000134228187919463,-0.04
"ggCaller",5,"75%–80%",0.000264096130991681,0.000402684563758389,0.01
"ggCaller",5,"80%–85%",0.000660240327479202,0.000134228187919463,-0.05
"ggCaller",5,"85%–90%",0.000792288392975043,0.000268456375838926,-0.05
"ggCaller",5,"90%–95%",0.00184867291694177,0.000805369127516779,-0.1
"ggCaller",5,"95%–100%",0.00831902812623795,0.00402684563758389,-0.43
"ggCaller",6,"0%–5%",0.00013204806549584,0,-0.01
"ggCaller",6,"5%–10%",0.000528192261983362,0.000268456375838926,-0.03
"ggCaller",6,"10%–15%",0.000528192261983362,0.000268456375838926,-0.03
"ggCaller",6,"20%–25%",0.00013204806549584,0.000134228187919463,0
"ggCaller",6,"25%–30%",0.000660240327479202,0.000134228187919463,-0.05
"ggCaller",6,"30%–35%",0.000396144196487521,0.000268456375838926,-0.01
"ggCaller",6,"35%–40%",0.000528192261983362,0.000134228187919463,-0.04
"ggCaller",6,"40%–45%",0.000396144196487521,0.000134228187919463,-0.03
"ggCaller",6,"45%–50%",0.000396144196487521,0.000268456375838926,-0.01
"ggCaller",6,"55%–60%",0.000660240327479202,0,-0.07
"ggCaller",6,"60%–65%",0.000396144196487521,0.000268456375838926,-0.01
"ggCaller",6,"65%–70%",0.000264096130991681,0.000134228187919463,-0.01
"ggCaller",6,"70%–75%",0.000264096130991681,0,-0.03
"ggCaller",6,"80%–85%",0.000264096130991681,0.000536912751677852,0.03
"ggCaller",6,"85%–90%",0.000924336458470883,0,-0.09
"ggCaller",6,"90%–95%",0.000924336458470883,0,-0.09
"ggCaller",6,"95%–100%",0.00330120163739601,0.00134228187919463,-0.2
"ggCaller",7,"10%–15%",0.00013204806549584,0.000134228187919463,0
"ggCaller",7,"15%–20%",0.00013204806549584,0,-0.01
"ggCaller",7,"20%–25%",0.00013204806549584,0,-0.01
"ggCaller",7,"30%–35%",0.000396144196487521,0.000268456375838926,-0.01
"ggCaller",7,"35%–40%",0.000264096130991681,0.000134228187919463,-0.01
"ggCaller",7,"45%–50%",0.000264096130991681,0,-0.03
"ggCaller",7,"50%–55%",0.00013204806549584,0,-0.01
"ggCaller",7,"55%–60%",0.000528192261983362,0,-0.05
"ggCaller",7,"60%–65%",0.000264096130991681,0.000268456375838926,0
"ggCaller",7,"65%–70%",0.000396144196487521,0.000134228187919463,-0.03
"ggCaller",7,"70%–75%",0.00013204806549584,0,-0.01
"ggCaller",7,"80%–85%",0.00013204806549584,0,-0.01
"ggCaller",7,"85%–90%",0.000396144196487521,0,-0.04
"ggCaller",7,"90%–95%",0.00118843258946256,0,-0.12
"ggCaller",7,"95%–100%",0.00211276904793345,0.000268456375838926,-0.18
"ggCaller",8,"5%–10%",0.00013204806549584,0,-0.01
"ggCaller",8,"10%–15%",0.00013204806549584,0,-0.01
"ggCaller",8,"25%–30%",0.00013204806549584,0,-0.01
"ggCaller",8,"30%–35%",0.00013204806549584,0,-0.01
"ggCaller",8,"35%–40%",0.000660240327479202,0,-0.07
"ggCaller",8,"40%–45%",0.00013204806549584,0,-0.01
"ggCaller",8,"45%–50%",0.00013204806549584,0.000134228187919463,0
"ggCaller",8,"55%–60%",0.00013204806549584,0,-0.01
"ggCaller",8,"60%–65%",0.00013204806549584,0,-0.01
"ggCaller",8,"70%–75%",0.000396144196487521,0,-0.04
"ggCaller",8,"75%–80%",0.000264096130991681,0,-0.03
"ggCaller",8,"80%–85%",0.00013204806549584,0,-0.01
"ggCaller",8,"90%–95%",0.00013204806549584,0,-0.01
"ggCaller",8,"95%–100%",0.00158457678595009,0,-0.16
"ggCaller",9,"10%–15%",0.00013204806549584,0,-0.01
"ggCaller",9,"20%–25%",0.000264096130991681,0,-0.03
"ggCaller",9,"35%–40%",0.00013204806549584,0,-0.01
"ggCaller",9,"40%–45%",0.00013204806549584,0.000134228187919463,0
"ggCaller",9,"45%–50%",0.000264096130991681,0,-0.03
"ggCaller",9,"50%–55%",0.00013204806549584,0,-0.01
"ggCaller",9,"55%–60%",0.00013204806549584,0.000134228187919463,0
"ggCaller",9,"60%–65%",0.00013204806549584,0,-0.01
"ggCaller",9,"65%–70%",0.000264096130991681,0,-0.03
"ggCaller",9,"70%–75%",0.00013204806549584,0,-0.01
"ggCaller",9,"75%–80%",0.000264096130991681,0,-0.03
"ggCaller",9,"80%–85%",0.000528192261983362,0,-0.05
"ggCaller",9,"90%–95%",0.000396144196487521,0,-0.04
"ggCaller",9,"95%–100%",0.000660240327479202,0,-0.07
"ggCaller",10,"10%–15%",0.00013204806549584,0,-0.01
"ggCaller",10,"20%–25%",0.00013204806549584,0,-0.01
"ggCaller",10,"25%–30%",0.00013204806549584,0,-0.01
"ggCaller",10,"40%–45%",0.00013204806549584,0,-0.01
"ggCaller",10,"60%–65%",0.000396144196487521,0,-0.04
"ggCaller",10,"70%–75%",0.00013204806549584,0,-0.01
"ggCaller",10,"85%–90%",0.00105638452396672,0,-0.11
"ggCaller",10,"90%–95%",0.000792288392975043,0,-0.08
"ggCaller",10,"95%–100%",0.0013204806549584,0,-0.13
"Bifrost",0,"40%–45%",0,0.000143781452192667,0.01
"Bifrost",0,"45%–50%",0,1.59757169102963e-05,0
"Bifrost",0,"50%–55%",0,3.19514338205927e-05,0
"Bifrost",0,"55%–60%",0,0.000319514338205927,0.03
"Bifrost",0,"60%–65%",0,0.000127805735282371,0.01
"Bifrost",0,"80%–85%",0,0.000111830018372074,0.01
"Bifrost",6,"15%–20%",0,6.39028676411854e-05,0.01
"Bifrost",6,"30%–35%",0,1.59757169102963e-05,0
"Bifrost",7,"5%–10%",0,0.000127805735282371,0.01
"Bifrost",7,"10%–15%",0,7.98785845514817e-05,0.01
"Bifrost",7,"15%–20%",0,1.59757169102963e-05,0
"Bifrost",7,"40%–45%",0,1.59757169102963e-05,0
"Bifrost",7,"90%–95%",0,1.59757169102963e-05,0
"Bifrost",8,"0%–5%",0,4.7927150730889e-05,0
"Bifrost",8,"5%–10%",0,1.59757169102963e-05,0
"Bifrost",8,"25%–30%",0,1.59757169102963e-05,0
"Bifrost",8,"70%–75%",0,1.59757169102963e-05,0
"Bifrost",8,"75%–80%",0,1.59757169102963e-05,0
"Cuttlefish",0,"0%–5%",0,1.88204590937322e-05,0
"Cuttlefish",1,"5%–10%",0,0.000112922754562393,0.01
"Cuttlefish",1,"10%–15%",0,2.50939454583095e-05,0
"Cuttlefish",1,"15%–20%",0,1.88204590937322e-05,0
"Cuttlefish",1,"20%–25%",0,4.39144045520417e-05,0
"Cuttlefish",1,"25%–30%",0,1.25469727291548e-05,0
"Cuttlefish",1,"50%–55%",0,6.27348636457739e-06,0
"Cuttlefish",1,"70%–75%",0,1.25469727291548e-05,0
"Cuttlefish",1,"90%–95%",0,6.27348636457739e-06,0
"Cuttlefish",1,"95%–100%",0,6.27348636457739e-06,0
"Cuttlefish",5,"40%–45%",0,9.41022954686608e-05,0.01
"Cuttlefish",6,"15%–20%",0,0.000125469727291548,0.01
"Cuttlefish",6,"20%–25%",0,3.76409181874643e-05,0
"Cuttlefish",6,"25%–30%",0,2.50939454583095e-05,0
"Cuttlefish",6,"40%–45%",0,3.13674318228869e-05,0
"Cuttlefish",6,"45%–50%",0,3.76409181874643e-05,0
"Cuttlefish",6,"70%–75%",0,1.88204590937322e-05,0
"Cuttlefish",6,"80%–85%",0,6.27348636457739e-06,0
"Cuttlefish",6,"85%–90%",0,1.25469727291548e-05,0
"Cuttlefish",7,"0%–5%",0,2.50939454583095e-05,0
"Cuttlefish",7,"5%–10%",0,2.50939454583095e-05,0
"Cuttlefish",7,"10%–15%",0,1.88204590937322e-05,0
"Cuttlefish",7,"15%–20%",0,1.25469727291548e-05,0
"Cuttlefish",7,"20%–25%",0,1.88204590937322e-05,0
"Cuttlefish",7,"25%–30%",0,1.88204590937322e-05,0
"Cuttlefish",7,"30%–35%",0,6.27348636457739e-06,0
"Cuttlefish",7,"35%–40%",0,1.25469727291548e-05,0
"Cuttlefish",7,"40%–45%",0,2.50939454583095e-05,0
"Cuttlefish",7,"45%–50%",0,2.50939454583095e-05,0
"Cuttlefish",7,"50%–55%",0,6.27348636457739e-06,0
"Cuttlefish",8,"5%–10%",0,6.27348636457739e-06,0
"Cuttlefish",8,"20%–25%",0,6.27348636457739e-06,0
"Cuttlefish",8,"35%–40%",0,6.27348636457739e-06,0
"Cuttlefish",8,"45%–50%",0,1.88204590937322e-05,0
"Cuttlefish",8,"50%–55%",0,1.88204590937322e-05,0
"PPanGGOLiN",0,"0%–5%",0,0.00496688741721854,0.5
"PPanGGOLiN",0,"5%–10%",0,0.000137969094922737,0.01
"PPanGGOLiN",0,"10%–15%",0,0.000413907284768212,0.04
"PPanGGOLiN",0,"30%–35%",0,0.000275938189845475,0.03
"PPanGGOLiN",0,"60%–65%",0,0.000137969094922737,0.01
"PPanGGOLiN",0,"65%–70%",0,0.000275938189845475,0.03
"PPanGGOLiN",0,"95%–100%",0,0.0011037527593819,0.11
"PPanGGOLiN",1,"10%–15%",0,0.0011037527593819,0.11
"PPanGGOLiN",1,"15%–20%",0,0.000413907284768212,0.04
"PPanGGOLiN",1,"20%–25%",0,0.000413907284768212,0.04
"PPanGGOLiN",1,"25%–30%",0,0.000137969094922737,0.01
"PPanGGOLiN",1,"30%–35%",0,0.000689845474613687,0.07
"PPanGGOLiN",1,"40%–45%",0,0.000275938189845475,0.03
"PPanGGOLiN",1,"45%–50%",0,0.000137969094922737,0.01
"PPanGGOLiN",1,"55%–60%",0,0.000137969094922737,0.01
"PPanGGOLiN",1,"60%–65%",0,0.000275938189845475,0.03
"PPanGGOLiN",1,"65%–70%",0,0.000275938189845475,0.03
"PPanGGOLiN",1,"70%–75%",0,0.000275938189845475,0.03
"PPanGGOLiN",1,"80%–85%",0,0.000137969094922737,0.01
"PPanGGOLiN",1,"85%–90%",0,0.000827814569536424,0.08
"PPanGGOLiN",1,"90%–95%",0,0.000413907284768212,0.04
"PPanGGOLiN",3,"50%–55%",0,0.000275938189845475,0.03
"PPanGGOLiN",3,"75%–80%",0,0.000413907284768212,0.04
"PPanGGOLiN",4,"40%–45%",0,0.000413907284768212,0.04
"PPanGGOLiN",4,"45%–50%",0,0.000137969094922737,0.01
"PPanGGOLiN",4,"75%–80%",0,0.000137969094922737,0.01
"PPanGGOLiN",5,"50%–55%",0,0.000137969094922737,0.01
"PPanGGOLiN",5,"70%–75%",0,0.000413907284768212,0.04
"PPanGGOLiN",5,"75%–80%",0,0.000137969094922737,0.01
"PPanGGOLiN",5,"80%–85%",0,0.000137969094922737,0.01
"PPanGGOLiN",6,"45%–50%",0,0.000137969094922737,0.01
"PPanGGOLiN",6,"85%–90%",0,0.000413907284768212,0.04
"PPanGGOLiN",7,"5%–10%",0,0.000275938189845475,0.03
"PPanGGOLiN",8,"35%–40%",0,0.000137969094922737,0.01
"PPanGGOLiN",8,"60%–65%",0,0.000137969094922737,0.01
"PPanGGOLiN",8,"70%–75%",0,0.000137969094922737,0.01
"Panaroo",0,"5%–10%",0,0.00507908866637643,0.51
"Panaroo",0,"10%–15%",0,0.00261210274270788,0.26
"Panaroo",0,"15%–20%",0,0.00130605137135394,0.13
"Panaroo",0,"20%–25%",0,0.00043535045711798,0.04
"Panaroo",0,"25%–30%",0,0.00043535045711798,0.04
"Panaroo",0,"30%–35%",0,0.000145116819039327,0.01
"Panaroo",0,"40%–45%",0,0.000145116819039327,0.01
"Panaroo",0,"50%–55%",0,0.000145116819039327,0.01
"Panaroo",0,"70%–75%",0,0.000145116819039327,0.01
"Panaroo",0,"85%–90%",0,0.000290233638078653,0.03
"Panaroo",0,"95%–100%",0,0.000145116819039327,0.01
"Panaroo",1,"20%–25%",0,0.00043535045711798,0.04
"Panaroo",1,"25%–30%",0,0.000145116819039327,0.01
"Panaroo",1,"30%–35%",0,0.000290233638078653,0.03
"Panaroo",1,"35%–40%",0,0.000145116819039327,0.01
"Panaroo",1,"40%–45%",0,0.000145116819039327,0.01
"Panaroo",1,"45%–50%",0,0.000145116819039327,0.01
"Panaroo",1,"50%–55%",0,0.000290233638078653,0.03
"Panaroo",1,"55%–60%",0,0.000290233638078653,0.03
"Panaroo",1,"60%–65%",0,0.000145116819039327,0.01
"Panaroo",1,"65%–70%",0,0.000145116819039327,0.01
"Panaroo",1,"70%–75%",0,0.000145116819039327,0.01
"Panaroo",1,"75%–80%",0,0.000145116819039327,0.01
"Panaroo",1,"85%–90%",0,0.000580467276157307,0.06
"Panaroo",1,"90%–95%",0,0.00159628500943259,0.16
"Panaroo",1,"95%–100%",0,0.00449862139021913,0.45
"Panaroo",6,"50%–55%",0,0.000145116819039327,0.01
"Panaroo",7,"40%–45%",0,0.000145116819039327,0.01
"Panaroo",9,"60%–65%",0,0.000145116819039327,0.01
"Roary",1,"10%–15%",0,0.0004995004995005,0.05
"Roary",1,"15%–20%",0,9.99000999000999e-05,0.01
"Roary",1,"50%–55%",0,9.99000999000999e-05,0.01
"Roary",1,"65%–70%",0,9.99000999000999e-05,0.01
"Roary",1,"70%–75%",0,9.99000999000999e-05,0.01
"Roary",1,"85%–90%",0,9.99000999000999e-05,0.01
"Roary",1,"95%–100%",0,0.0015984015984016,0.16
"Roary",5,"50%–55%",0,0.000699300699300699,0.07
"Roary",9,"75%–80%",0,9.99000999000999e-05,0.01
"Roary",10,"50%–55%",0,9.99000999000999e-05,0.01
"ggCaller",0,"40%–45%",0,0.000134228187919463,0.01
"ggCaller",1,"20%–25%",0,0.00120805369127517,0.12
"ggCaller",1,"45%–50%",0,0.000671140939597315,0.07
"ggCaller",1,"55%–60%",0,0.000536912751677852,0.05
"ggCaller",1,"60%–65%",0,0.000402684563758389,0.04
"ggCaller",1,"70%–75%",0,0.000402684563758389,0.04
"ggCaller",1,"75%–80%",0,0.000671140939597315,0.07
"ggCaller",1,"80%–85%",0,0.000671140939597315,0.07
"ggCaller",3,"75%–80%",0,0.0010738255033557,0.11
"ggCaller",5,"45%–50%",0,0.000268456375838926,0.03
"ggCaller",6,"15%–20%",0,0.000268456375838926,0.03
"ggCaller",6,"75%–80%",0,0.000268456375838926,0.03
"ggCaller",7,"75%–80%",0,0.000134228187919463,0.01
