"Tool","degree_bin","frac_bin","count","total_deg","count_norm","total_nodes","count_total_norm"
"Roary",4,"55%–60%",7,1146,0.00610820244328098,12292,0.000569476082004556
"Roary",4,"60%–65%",8,1146,0.00698080279232112,12292,0.000650829808005207
"Roary",4,"65%–70%",11,1146,0.00959860383944154,12292,0.000894890986007159
"Roary",4,"70%–75%",13,1146,0.0113438045375218,12292,0.00105759843800846
"Roary",4,"75%–80%",4,1146,0.00349040139616056,12292,0.000325414904002603
"Roary",4,"80%–85%",5,1146,0.0043630017452007,12292,0.000406768630003254
"Roary",4,"85%–90%",21,1146,0.0183246073298429,12292,0.00170842824601367
"Roary",4,"90%–95%",28,1146,0.0244328097731239,12292,0.00227790432801822
"Roary",4,"95%–100%",340,1146,0.296684118673647,12292,0.0276602668402213
"Roary",5,"0%–5%",155,570,0.271929824561404,12292,0.0126098275301009
"Roary",5,"5%–10%",88,570,0.154385964912281,12292,0.00715912788805727
"Roary",5,"10%–15%",25,570,0.043859649122807,12292,0.00203384315001627
"Roary",5,"15%–20%",19,570,0.0333333333333333,12292,0.00154572079401237
"Roary",5,"20%–25%",16,570,0.0280701754385965,12292,0.00130165961601041
"Roary",5,"25%–30%",24,570,0.0421052631578947,12292,0.00195248942401562
"Roary",5,"30%–35%",12,570,0.0210526315789474,12292,0.00097624471200781
"Roary",5,"35%–40%",11,570,0.0192982456140351,12292,0.000894890986007159
"Roary",5,"40%–45%",4,570,0.00701754385964912,12292,0.000325414904002603
"Roary",5,"45%–50%",3,570,0.00526315789473684,12292,0.000244061178001952
"Roary",5,"55%–60%",8,570,0.0140350877192982,12292,0.000650829808005207
"Roary",5,"60%–65%",11,570,0.0192982456140351,12292,0.000894890986007159
"Roary",5,"65%–70%",7,570,0.012280701754386,12292,0.000569476082004556
"Roary",5,"70%–75%",9,570,0.0157894736842105,12292,0.000732183534005858
"Roary",5,"75%–80%",5,570,0.0087719298245614,12292,0.000406768630003254
"Roary",5,"80%–85%",6,570,0.0105263157894737,12292,0.000488122356003905
"Roary",5,"85%–90%",13,570,0.0228070175438597,12292,0.00105759843800846
"Roary",5,"90%–95%",27,570,0.0473684210526316,12292,0.00219655060201757
"Roary",5,"95%–100%",127,570,0.22280701754386,12292,0.0103319232020827
"Roary",6,"0%–5%",86,364,0.236263736263736,12292,0.00699642043605597
"Roary",6,"5%–10%",69,364,0.18956043956044,12292,0.00561340709404491
"Roary",6,"10%–15%",30,364,0.0824175824175824,12292,0.00244061178001952
"Roary",6,"15%–20%",15,364,0.0412087912087912,12292,0.00122030589000976
"Roary",6,"20%–25%",13,364,0.0357142857142857,12292,0.00105759843800846
"Roary",6,"25%–30%",14,364,0.0384615384615385,12292,0.00113895216400911
"Roary",6,"30%–35%",12,364,0.032967032967033,12292,0.00097624471200781
"Roary",6,"35%–40%",2,364,0.0054945054945055,12292,0.000162707452001302
"Roary",6,"40%–45%",2,364,0.0054945054945055,12292,0.000162707452001302
"Roary",6,"45%–50%",4,364,0.010989010989011,12292,0.000325414904002603
"Roary",6,"50%–55%",6,364,0.0164835164835165,12292,0.000488122356003905
"Roary",6,"55%–60%",4,364,0.010989010989011,12292,0.000325414904002603
"Roary",6,"60%–65%",5,364,0.0137362637362637,12292,0.000406768630003254
"Roary",6,"65%–70%",7,364,0.0192307692307692,12292,0.000569476082004556
"Roary",6,"70%–75%",2,364,0.0054945054945055,12292,0.000162707452001302
"Roary",6,"75%–80%",2,364,0.0054945054945055,12292,0.000162707452001302
"Roary",6,"80%–85%",3,364,0.00824175824175824,12292,0.000244061178001952
"Roary",6,"85%–90%",8,364,0.021978021978022,12292,0.000650829808005207
"Roary",6,"90%–95%",18,364,0.0494505494505494,12292,0.00146436706801172
"Roary",6,"95%–100%",62,364,0.17032967032967,12292,0.00504393101204035
"Roary",7,"0%–5%",53,228,0.232456140350877,12292,0.00431174747803449
"Roary",7,"5%–10%",46,228,0.201754385964912,12292,0.00374227139602994
"Roary",7,"10%–15%",19,228,0.0833333333333333,12292,0.00154572079401237
"Roary",7,"15%–20%",10,228,0.043859649122807,12292,0.000813537260006508
"Roary",7,"20%–25%",6,228,0.0263157894736842,12292,0.000488122356003905
"Roary",7,"25%–30%",12,228,0.0526315789473684,12292,0.00097624471200781
"Roary",7,"30%–35%",9,228,0.0394736842105263,12292,0.000732183534005858
"Roary",7,"35%–40%",3,228,0.0131578947368421,12292,0.000244061178001952
"Roary",7,"40%–45%",7,228,0.0307017543859649,12292,0.000569476082004556
"Roary",7,"45%–50%",5,228,0.0219298245614035,12292,0.000406768630003254
"Roary",7,"50%–55%",5,228,0.0219298245614035,12292,0.000406768630003254
"Roary",7,"55%–60%",4,228,0.0175438596491228,12292,0.000325414904002603
"Roary",7,"60%–65%",2,228,0.0087719298245614,12292,0.000162707452001302
"Roary",7,"65%–70%",6,228,0.0263157894736842,12292,0.000488122356003905
"Roary",7,"70%–75%",7,228,0.0307017543859649,12292,0.000569476082004556
"Roary",7,"75%–80%",2,228,0.0087719298245614,12292,0.000162707452001302
"Roary",7,"80%–85%",3,228,0.0131578947368421,12292,0.000244061178001952
"Roary",7,"85%–90%",6,228,0.0263157894736842,12292,0.000488122356003905
"Roary",7,"90%–95%",3,228,0.0131578947368421,12292,0.000244061178001952
"Roary",7,"95%–100%",20,228,0.087719298245614,12292,0.00162707452001302
"Roary",8,"0%–5%",32,177,0.180790960451977,12292,0.00260331923202083
"Roary",8,"5%–10%",43,177,0.242937853107345,12292,0.00349821021802799
"Roary",8,"10%–15%",22,177,0.124293785310734,12292,0.00178978197201432
"Roary",8,"15%–20%",8,177,0.0451977401129944,12292,0.000650829808005207
"Roary",8,"20%–25%",7,177,0.0395480225988701,12292,0.000569476082004556
"Roary",8,"25%–30%",4,177,0.0225988700564972,12292,0.000325414904002603
"Roary",8,"30%–35%",4,177,0.0225988700564972,12292,0.000325414904002603
"Roary",8,"35%–40%",4,177,0.0225988700564972,12292,0.000325414904002603
"Roary",8,"40%–45%",3,177,0.0169491525423729,12292,0.000244061178001952
"Roary",8,"45%–50%",2,177,0.0112994350282486,12292,0.000162707452001302
"Roary",8,"55%–60%",7,177,0.0395480225988701,12292,0.000569476082004556
"Roary",8,"60%–65%",4,177,0.0225988700564972,12292,0.000325414904002603
"Roary",8,"65%–70%",4,177,0.0225988700564972,12292,0.000325414904002603
"Roary",8,"70%–75%",3,177,0.0169491525423729,12292,0.000244061178001952
"Roary",8,"75%–80%",3,177,0.0169491525423729,12292,0.000244061178001952
"Roary",8,"80%–85%",2,177,0.0112994350282486,12292,0.000162707452001302
"Roary",8,"85%–90%",7,177,0.0395480225988701,12292,0.000569476082004556
"Roary",8,"90%–95%",1,177,0.00564971751412429,12292,8.13537260006508e-05
"Roary",8,"95%–100%",17,177,0.096045197740113,12292,0.00138301334201106
"Roary",9,"0%–5%",15,128,0.1171875,12292,0.00122030589000976
"Roary",9,"5%–10%",19,128,0.1484375,12292,0.00154572079401237
"Roary",9,"10%–15%",17,128,0.1328125,12292,0.00138301334201106
"Roary",9,"15%–20%",12,128,0.09375,12292,0.00097624471200781
"Roary",9,"20%–25%",5,128,0.0390625,12292,0.000406768630003254
"Roary",9,"25%–30%",7,128,0.0546875,12292,0.000569476082004556
"Roary",9,"30%–35%",3,128,0.0234375,12292,0.000244061178001952
"Roary",9,"35%–40%",6,128,0.046875,12292,0.000488122356003905
"Roary",9,"40%–45%",4,128,0.03125,12292,0.000325414904002603
"Roary",9,"45%–50%",3,128,0.0234375,12292,0.000244061178001952
"Roary",9,"50%–55%",4,128,0.03125,12292,0.000325414904002603
"Roary",9,"55%–60%",2,128,0.015625,12292,0.000162707452001302
"Roary",9,"60%–65%",3,128,0.0234375,12292,0.000244061178001952
"Roary",9,"65%–70%",2,128,0.015625,12292,0.000162707452001302
"Roary",9,"80%–85%",3,128,0.0234375,12292,0.000244061178001952
"Roary",9,"85%–90%",4,128,0.03125,12292,0.000325414904002603
"Roary",9,"90%–95%",6,128,0.046875,12292,0.000488122356003905
"Roary",9,"95%–100%",13,128,0.1015625,12292,0.00105759843800846
"Roary",10,"0%–5%",11,98,0.112244897959184,12292,0.000894890986007159
"Roary",10,"5%–10%",14,98,0.142857142857143,12292,0.00113895216400911
"Roary",10,"10%–15%",13,98,0.13265306122449,12292,0.00105759843800846
"Roary",10,"15%–20%",6,98,0.0612244897959184,12292,0.000488122356003905
"Roary",10,"20%–25%",4,98,0.0408163265306122,12292,0.000325414904002603
"Roary",10,"25%–30%",7,98,0.0714285714285714,12292,0.000569476082004556
"Roary",10,"30%–35%",7,98,0.0714285714285714,12292,0.000569476082004556
"Roary",10,"35%–40%",6,98,0.0612244897959184,12292,0.000488122356003905
"Roary",10,"40%–45%",2,98,0.0204081632653061,12292,0.000162707452001302
"Roary",10,"45%–50%",1,98,0.0102040816326531,12292,8.13537260006508e-05
"Roary",10,"55%–60%",2,98,0.0204081632653061,12292,0.000162707452001302
"Roary",10,"60%–65%",1,98,0.0102040816326531,12292,8.13537260006508e-05
"Roary",10,"65%–70%",2,98,0.0204081632653061,12292,0.000162707452001302
"Roary",10,"70%–75%",4,98,0.0408163265306122,12292,0.000325414904002603
"Roary",10,"80%–85%",1,98,0.0102040816326531,12292,8.13537260006508e-05
"Roary",10,"85%–90%",3,98,0.0306122448979592,12292,0.000244061178001952
"Roary",10,"90%–95%",4,98,0.0408163265306122,12292,0.000325414904002603
"Roary",10,"95%–100%",10,98,0.102040816326531,12292,0.000813537260006508
"ggCaller",0,"0%–5%",343,507,0.676528599605523,7573,0.0452924864650733
"ggCaller",0,"5%–10%",7,507,0.0138067061143984,7573,0.000924336458470883
"ggCaller",0,"10%–15%",9,507,0.0177514792899408,7573,0.00118843258946256
"ggCaller",0,"15%–20%",5,507,0.00986193293885602,7573,0.000660240327479202
"ggCaller",0,"20%–25%",4,507,0.00788954635108481,7573,0.000528192261983362
"ggCaller",0,"25%–30%",3,507,0.00591715976331361,7573,0.000396144196487521
"ggCaller",0,"30%–35%",8,507,0.0157790927021696,7573,0.00105638452396672
"ggCaller",0,"35%–40%",2,507,0.00394477317554241,7573,0.000264096130991681
"ggCaller",0,"45%–50%",2,507,0.00394477317554241,7573,0.000264096130991681
"ggCaller",0,"50%–55%",1,507,0.0019723865877712,7573,0.00013204806549584
"ggCaller",0,"55%–60%",2,507,0.00394477317554241,7573,0.000264096130991681
"ggCaller",0,"60%–65%",2,507,0.00394477317554241,7573,0.000264096130991681
"ggCaller",0,"70%–75%",1,507,0.0019723865877712,7573,0.00013204806549584
"ggCaller",0,"75%–80%",2,507,0.00394477317554241,7573,0.000264096130991681
"ggCaller",0,"85%–90%",2,507,0.00394477317554241,7573,0.000264096130991681
"ggCaller",0,"90%–95%",10,507,0.019723865877712,7573,0.0013204806549584
"ggCaller",0,"95%–100%",104,507,0.205128205128205,7573,0.0137329988115674
"ggCaller",1,"0%–5%",182,396,0.45959595959596,7573,0.024032747920243
"ggCaller",1,"5%–10%",11,396,0.0277777777777778,7573,0.00145252872045425
"ggCaller",1,"10%–15%",6,396,0.0151515151515152,7573,0.000792288392975043
"ggCaller",1,"15%–20%",2,396,0.00505050505050505,7573,0.000264096130991681
"ggCaller",1,"25%–30%",6,396,0.0151515151515152,7573,0.000792288392975043
"ggCaller",1,"30%–35%",1,396,0.00252525252525253,7573,0.00013204806549584
"ggCaller",1,"35%–40%",1,396,0.00252525252525253,7573,0.00013204806549584
"ggCaller",1,"40%–45%",1,396,0.00252525252525253,7573,0.00013204806549584
"ggCaller",1,"50%–55%",2,396,0.00505050505050505,7573,0.000264096130991681
"ggCaller",1,"65%–70%",1,396,0.00252525252525253,7573,0.00013204806549584
"ggCaller",1,"85%–90%",3,396,0.00757575757575758,7573,0.000396144196487521
"ggCaller",1,"90%–95%",5,396,0.0126262626262626,7573,0.000660240327479202
"ggCaller",1,"95%–100%",175,396,0.441919191919192,7573,0.0231084114617721
"ggCaller",2,"0%–5%",717,4530,0.158278145695364,7573,0.0946784629605176
"ggCaller",2,"5%–10%",151,4530,0.0333333333333333,7573,0.0199392578898719
"ggCaller",2,"10%–15%",62,4530,0.0136865342163355,7573,0.00818698006074211
"ggCaller",2,"15%–20%",16,4530,0.00353200883002208,7573,0.00211276904793345
"ggCaller",2,"20%–25%",21,4530,0.00463576158940397,7573,0.00277300937541265
"ggCaller",2,"25%–30%",81,4530,0.0178807947019868,7573,0.0106958933051631
"ggCaller",2,"30%–35%",56,4530,0.0123620309050773,7573,0.00739469166776707
"ggCaller",2,"35%–40%",5,4530,0.0011037527593819,7573,0.000660240327479202
"ggCaller",2,"40%–45%",2,4530,0.000441501103752759,7573,0.000264096130991681
"ggCaller",2,"45%–50%",4,4530,0.000883002207505519,7573,0.000528192261983362
"ggCaller",2,"50%–55%",1,4530,0.00022075055187638,7573,0.00013204806549584
"ggCaller",2,"55%–60%",12,4530,0.00264900662251656,7573,0.00158457678595009
"ggCaller",2,"60%–65%",17,4530,0.00375275938189845,7573,0.00224481711342929
"ggCaller",2,"65%–70%",13,4530,0.00286975717439294,7573,0.00171662485144593
"ggCaller",2,"70%–75%",22,4530,0.00485651214128035,7573,0.00290505744090849
"ggCaller",2,"75%–80%",5,4530,0.0011037527593819,7573,0.000660240327479202
"ggCaller",2,"80%–85%",3,4530,0.000662251655629139,7573,0.000396144196487521
"ggCaller",2,"85%–90%",21,4530,0.00463576158940397,7573,0.00277300937541265
"ggCaller",2,"90%–95%",59,4530,0.0130242825607064,7573,0.00779083586425459
"ggCaller",2,"95%–100%",3262,4530,0.72008830022075,7573,0.430740789647432
"ggCaller",3,"0%–5%",104,1361,0.0764144011756062,7573,0.0137329988115674
"ggCaller",3,"5%–10%",40,1361,0.0293901542983101,7573,0.00528192261983362
"ggCaller",3,"10%–15%",35,1361,0.0257163850110213,7573,0.00462168229235442
"ggCaller",3,"15%–20%",12,1361,0.00881704628949302,7573,0.00158457678595009
"ggCaller",3,"20%–25%",14,1361,0.0102865540044085,7573,0.00184867291694177
"ggCaller",3,"25%–30%",33,1361,0.0242468772961058,7573,0.00435758616136274
"ggCaller",3,"30%–35%",39,1361,0.0286554004408523,7573,0.00514987455433778
"ggCaller",3,"35%–40%",9,1361,0.00661278471711976,7573,0.00118843258946256
"ggCaller",3,"40%–45%",2,1361,0.0014695077149155,7573,0.000264096130991681
"ggCaller",3,"45%–50%",8,1361,0.00587803085966201,7573,0.00105638452396672
"ggCaller",3,"50%–55%",5,1361,0.00367376928728876,7573,0.000660240327479202
"ggCaller",3,"55%–60%",14,1361,0.0102865540044085,7573,0.00184867291694177
"ggCaller",3,"60%–65%",12,1361,0.00881704628949302,7573,0.00158457678595009
"ggCaller",3,"65%–70%",11,1361,0.00808229243203527,7573,0.00145252872045425
"ggCaller",3,"70%–75%",21,1361,0.0154298310066128,7573,0.00277300937541265
"ggCaller",3,"80%–85%",4,1361,0.00293901542983101,7573,0.000528192261983362
"ggCaller",3,"85%–90%",14,1361,0.0102865540044085,7573,0.00184867291694177
"ggCaller",3,"90%–95%",26,1361,0.0191036002939015,7573,0.00343324970289185
"ggCaller",3,"95%–100%",958,1361,0.703894195444526,7573,0.126502046745015
"ggCaller",4,"0%–5%",20,417,0.0479616306954436,7573,0.00264096130991681
"ggCaller",4,"5%–10%",20,417,0.0479616306954436,7573,0.00264096130991681
"ggCaller",4,"10%–15%",18,417,0.0431654676258993,7573,0.00237686517892513
"ggCaller",4,"15%–20%",5,417,0.0119904076738609,7573,0.000660240327479202
"ggCaller",4,"20%–25%",4,417,0.00959232613908873,7573,0.000528192261983362
"ggCaller",4,"25%–30%",4,417,0.00959232613908873,7573,0.000528192261983362
"ggCaller",4,"30%–35%",19,417,0.0455635491606715,7573,0.00250891324442097
"ggCaller",4,"35%–40%",9,417,0.0215827338129496,7573,0.00118843258946256
"ggCaller",4,"40%–45%",4,417,0.00959232613908873,7573,0.000528192261983362
"ggCaller",4,"45%–50%",4,417,0.00959232613908873,7573,0.000528192261983362
"ggCaller",4,"50%–55%",2,417,0.00479616306954436,7573,0.000264096130991681
"ggCaller",4,"55%–60%",5,417,0.0119904076738609,7573,0.000660240327479202
"ggCaller",4,"60%–65%",5,417,0.0119904076738609,7573,0.000660240327479202
"ggCaller",4,"65%–70%",5,417,0.0119904076738609,7573,0.000660240327479202
"ggCaller",4,"70%–75%",6,417,0.0143884892086331,7573,0.000792288392975043
"ggCaller",4,"75%–80%",5,417,0.0119904076738609,7573,0.000660240327479202
"ggCaller",4,"80%–85%",3,417,0.00719424460431655,7573,0.000396144196487521
"ggCaller",4,"85%–90%",13,417,0.0311750599520384,7573,0.00171662485144593
"ggCaller",4,"90%–95%",26,417,0.0623501199040767,7573,0.00343324970289185
"ggCaller",4,"95%–100%",240,417,0.575539568345324,7573,0.0316915357190017
"ggCaller",5,"0%–5%",3,140,0.0214285714285714,7573,0.000396144196487521
"ggCaller",5,"5%–10%",3,140,0.0214285714285714,7573,0.000396144196487521
"ggCaller",5,"10%–15%",5,140,0.0357142857142857,7573,0.000660240327479202
"ggCaller",5,"15%–20%",1,140,0.00714285714285714,7573,0.00013204806549584
"ggCaller",5,"20%–25%",4,140,0.0285714285714286,7573,0.000528192261983362
"ggCaller",5,"25%–30%",6,140,0.0428571428571429,7573,0.000792288392975043
"ggCaller",5,"30%–35%",8,140,0.0571428571428571,7573,0.00105638452396672
"ggCaller",5,"35%–40%",3,140,0.0214285714285714,7573,0.000396144196487521
"ggCaller",5,"40%–45%",1,140,0.00714285714285714,7573,0.00013204806549584
"ggCaller",5,"55%–60%",5,140,0.0357142857142857,7573,0.000660240327479202
"ggCaller",5,"60%–65%",5,140,0.0357142857142857,7573,0.000660240327479202
"ggCaller",5,"65%–70%",2,140,0.0142857142857143,7573,0.000264096130991681
"ggCaller",5,"70%–75%",4,140,0.0285714285714286,7573,0.000528192261983362
"ggCaller",5,"75%–80%",2,140,0.0142857142857143,7573,0.000264096130991681
"ggCaller",5,"80%–85%",5,140,0.0357142857142857,7573,0.000660240327479202
"ggCaller",5,"85%–90%",6,140,0.0428571428571429,7573,0.000792288392975043
"ggCaller",5,"90%–95%",14,140,0.1,7573,0.00184867291694177
"ggCaller",5,"95%–100%",63,140,0.45,7573,0.00831902812623795
"ggCaller",6,"0%–5%",1,81,0.0123456790123457,7573,0.00013204806549584
"ggCaller",6,"5%–10%",4,81,0.0493827160493827,7573,0.000528192261983362
"ggCaller",6,"10%–15%",4,81,0.0493827160493827,7573,0.000528192261983362
"ggCaller",6,"20%–25%",1,81,0.0123456790123457,7573,0.00013204806549584
"ggCaller",6,"25%–30%",5,81,0.0617283950617284,7573,0.000660240327479202
"ggCaller",6,"30%–35%",3,81,0.037037037037037,7573,0.000396144196487521
"ggCaller",6,"35%–40%",4,81,0.0493827160493827,7573,0.000528192261983362
"ggCaller",6,"40%–45%",3,81,0.037037037037037,7573,0.000396144196487521
"ggCaller",6,"45%–50%",3,81,0.037037037037037,7573,0.000396144196487521
"ggCaller",6,"55%–60%",5,81,0.0617283950617284,7573,0.000660240327479202
"ggCaller",6,"60%–65%",3,81,0.037037037037037,7573,0.000396144196487521
"ggCaller",6,"65%–70%",2,81,0.0246913580246914,7573,0.000264096130991681
"ggCaller",6,"70%–75%",2,81,0.0246913580246914,7573,0.000264096130991681
"ggCaller",6,"80%–85%",2,81,0.0246913580246914,7573,0.000264096130991681
"ggCaller",6,"85%–90%",7,81,0.0864197530864197,7573,0.000924336458470883
"ggCaller",6,"90%–95%",7,81,0.0864197530864197,7573,0.000924336458470883
"ggCaller",6,"95%–100%",25,81,0.308641975308642,7573,0.00330120163739601
"ggCaller",7,"10%–15%",1,50,0.02,7573,0.00013204806549584
"ggCaller",7,"15%–20%",1,50,0.02,7573,0.00013204806549584
"ggCaller",7,"20%–25%",1,50,0.02,7573,0.00013204806549584
"ggCaller",7,"30%–35%",3,50,0.06,7573,0.000396144196487521
"ggCaller",7,"35%–40%",2,50,0.04,7573,0.000264096130991681
"ggCaller",7,"45%–50%",2,50,0.04,7573,0.000264096130991681
"ggCaller",7,"50%–55%",1,50,0.02,7573,0.00013204806549584
"ggCaller",7,"55%–60%",4,50,0.08,7573,0.000528192261983362
"ggCaller",7,"60%–65%",2,50,0.04,7573,0.000264096130991681
"ggCaller",7,"65%–70%",3,50,0.06,7573,0.000396144196487521
"ggCaller",7,"70%–75%",1,50,0.02,7573,0.00013204806549584
"ggCaller",7,"80%–85%",1,50,0.02,7573,0.00013204806549584
"ggCaller",7,"85%–90%",3,50,0.06,7573,0.000396144196487521
"ggCaller",7,"90%–95%",9,50,0.18,7573,0.00118843258946256
"ggCaller",7,"95%–100%",16,50,0.32,7573,0.00211276904793345
"ggCaller",8,"5%–10%",1,32,0.03125,7573,0.00013204806549584
"ggCaller",8,"10%–15%",1,32,0.03125,7573,0.00013204806549584
"ggCaller",8,"25%–30%",1,32,0.03125,7573,0.00013204806549584
"ggCaller",8,"30%–35%",1,32,0.03125,7573,0.00013204806549584
"ggCaller",8,"35%–40%",5,32,0.15625,7573,0.000660240327479202
"ggCaller",8,"40%–45%",1,32,0.03125,7573,0.00013204806549584
"ggCaller",8,"45%–50%",1,32,0.03125,7573,0.00013204806549584
"ggCaller",8,"55%–60%",1,32,0.03125,7573,0.00013204806549584
"ggCaller",8,"60%–65%",1,32,0.03125,7573,0.00013204806549584
"ggCaller",8,"70%–75%",3,32,0.09375,7573,0.000396144196487521
"ggCaller",8,"75%–80%",2,32,0.0625,7573,0.000264096130991681
"ggCaller",8,"80%–85%",1,32,0.03125,7573,0.00013204806549584
"ggCaller",8,"90%–95%",1,32,0.03125,7573,0.00013204806549584
"ggCaller",8,"95%–100%",12,32,0.375,7573,0.00158457678595009
"ggCaller",9,"10%–15%",1,27,0.037037037037037,7573,0.00013204806549584
"ggCaller",9,"20%–25%",2,27,0.0740740740740741,7573,0.000264096130991681
"ggCaller",9,"35%–40%",1,27,0.037037037037037,7573,0.00013204806549584
"ggCaller",9,"40%–45%",1,27,0.037037037037037,7573,0.00013204806549584
"ggCaller",9,"45%–50%",2,27,0.0740740740740741,7573,0.000264096130991681
"ggCaller",9,"50%–55%",1,27,0.037037037037037,7573,0.00013204806549584
"ggCaller",9,"55%–60%",1,27,0.037037037037037,7573,0.00013204806549584
"ggCaller",9,"60%–65%",1,27,0.037037037037037,7573,0.00013204806549584
"ggCaller",9,"65%–70%",2,27,0.0740740740740741,7573,0.000264096130991681
"ggCaller",9,"70%–75%",1,27,0.037037037037037,7573,0.00013204806549584
"ggCaller",9,"75%–80%",2,27,0.0740740740740741,7573,0.000264096130991681
"ggCaller",9,"80%–85%",4,27,0.148148148148148,7573,0.000528192261983362
"ggCaller",9,"90%–95%",3,27,0.111111111111111,7573,0.000396144196487521
"ggCaller",9,"95%–100%",5,27,0.185185185185185,7573,0.000660240327479202
"ggCaller",10,"10%–15%",1,32,0.03125,7573,0.00013204806549584
"ggCaller",10,"20%–25%",1,32,0.03125,7573,0.00013204806549584
"ggCaller",10,"25%–30%",1,32,0.03125,7573,0.00013204806549584
"ggCaller",10,"40%–45%",1,32,0.03125,7573,0.00013204806549584
"ggCaller",10,"60%–65%",3,32,0.09375,7573,0.000396144196487521
"ggCaller",10,"70%–75%",1,32,0.03125,7573,0.00013204806549584
"ggCaller",10,"85%–90%",8,32,0.25,7573,0.00105638452396672
"ggCaller",10,"90%–95%",6,32,0.1875,7573,0.000792288392975043
"ggCaller",10,"95%–100%",10,32,0.3125,7573,0.0013204806549584
